201,102,103,104,205,206,107,108,109,110;1216461300;201,102,103,104,205,206,107,108,109,110;1216463520;201,202,103,104,205,206,207,108,109,210;1216466220;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
201,202,103,104,205,206,107,208,209,110;1216471380;201,102,203,204,205,206,107,108,109,110;1216473720;201,202,103,104,205,206,107,108,109,210;1216482780;201,102,103,104,205,206,207,108,109,210;1216489440;201,202,103,104,205,206,207,108,109,210;1216489500;201,202,103,104,205,206,107,108,109,110;1216491840;201,202,103,104,205,206,207,108,109,210;1216496100;201,202,103,104,205,206,207,108,109,210;1216497420;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
201,202,103,104,205,206,107,208,209,210;1216500720;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
201,202,103,104,205,206,107,108,109,110;1216517700;201,102,103,104,205,206,107,208,209,110;1216621260;201,202,103,104,205,206,107,208,209,110;1216633980;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
201,202,103,104,205,206,107,208,209,110;1216677780;201,102,103,204,205,206,107,108,109,110;1216688340;201,102,103,104,205,206,107,108,109,110;1216708860;201,102,103,104,205,206,107,108,109,110;1216720020;201,202,103,104,205,206,207,208,209,210;1216728000;201,102,103,104,205,206,107,108,109,110;1216733400;201,102,103,104,105,206,107,108,109,110;1216782900;201,102,103,104,205,206,107,108,109,110;1216833720;201,202,103,104,105,206,107,208,209,110;1216992180;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
201,202,103,104,205,206,107,208,209,110;1217125080;201,102,103,104,205,206,107,108,109,110;1217144220;201,102,103,104,205,206,107,108,109,110;1217149800;201,202,103,104,205,106,107,208,209,110;1217166360;201,202,103,204,105,206,107,208,209,110;1217167560;201,202,103,104,105,206,107,208,209,110;1217170140;201,202,103,104,105,106,107,208,209,110;1217183040;201,202,103,104,105,206,107,208,209,110;1217190480;201,102,103,104,105,206,107,108,109,110;1217190480;201,102,103,104,205,206,107,108,109,110;1217193240;201,202,103,104,105,206,107,208,209,110;1217208660;201,102,103,204,205,206,107,108,209,110;1217209680;201,202,103,104,105,206,107,208,209,110;1217212620;201,202,103,104,105,206,107,208,209,110;1217216160;201,202,103,104,205,206,107,208,209,110;1217220300;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
201,202,103,104,105,206,107,108,109,110;1217226960;201,202,103,104,205,206,107,208,209,110;1217250660;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
201,102,103,104,205,206,107,108,109,110;1217282220;201,102,103,104,205,206,107,108,109,110;1217297280;201,202,103,104,105,206,107,208,209,110;1217301360;201,202,203,204,205,206,107,108,109,110;1217305140;201,202,203,204,205,206,207,108,109,210;1217312580;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
201,202,103,204,205,206,107,108,109,110;1217324820;201,202,103,104,205,206,207,108,109,210;1217338860;201,202,103,104,105,206,207,108,109,210;1217339340;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
201,202,103,104,205,206,107,108,109,110;1217343900;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
201,202,103,104,105,206,107,108,109,110;1217347680;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
201,202,103,104,205,206,107,108,109,110;1217358420;201,102,203,204,205,206,107,108,109,110;1217366040;201,102,103,104,205,206,107,108,109,110;1217366340;201,202,103,104,205,206,107,108,109,110;1217392200;201,202,103,104,105,206,207,108,109,210;1217394480;201,202,103,104,205,206,107,208,209,110;1217412120;201,102,203,204,205,206,107,108,109,110;1217413740;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
201,202,103,104,105,206,107,208,209,110;1217445360;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
201,102,103,104,205,206,107,208,209,110;1217505420;201,202,203,204,205,206,107,208,209,110;1217511360;201,202,103,204,205,206,107,208,209,110;1217516820;201,202,103,104,205,206,107,208,209,110;1217528280;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
201,202,103,104,205,206,107,208,209,110;1217548920;201,202,203,204,205,206,107,108,109,110;1217562720;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
201,202,103,104,205,206,107,108,109,110;1217578800;201,202,103,104,205,206,107,108,109,110;1217579160;201,202,103,104,205,206,107,108,109,110;1217582880;201,202,103,204,205,206,107,208,209,110;1217586540;201,202,103,104,205,206,107,208,209,110;1217592420;201,202,103,104,205,206,107,108,109,110;1217596200;201,202,103,104,205,206,207,208,209,210;1217641140;201,202,103,104,205,206,107,108,109,110;1217761740;201,202,103,104,205,206,107,208,209,110;1217765160;201,202,103,104,205,206,107,108,109,110;1217766300;201,202,103,104,205,206,107,108,109,110;1217768580;201,202,103,104,205,206,107,108,109,110;1217770020;201,202,103,204,205,206,107,108,109,110;1217772000;201,202,103,204,205,206,107,108,109,110;1217775600;201,202,103,104,205,206,107,208,209,110;1217779080;201,202,103,204,105,206,107,108,109,210;1217787780;201,202,103,204,205,206,207,208,209,210;1217796720;201,202,103,204,205,206,207,108,109,210;1217803140;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
201,202,103,104,205,206,107,108,109,110;1217814300;201,202,203,204,205,206,107,208,209,110;1217814540;201,102,103,104,205,206,107,108,109,110;1217848740;201,102,103,104,205,206,107,108,109,110;1217851440;201,202,103,104,205,206,107,208,209,110;1217853060;201,202,103,104,205,206,107,208,209,110;1217856540;201,102,103,204,205,NaN,107,108,109,110;1217859300;201,202,103,104,205,206,107,208,209,110;1217860260;201,202,103,104,205,206,107,108,109,110;1217862660;201,102,103,104,205,206,107,108,109,110;1217864760;201,102,203,204,205,NaN,107,208,209,110;1217867040;201,102,103,104,205,206,107,108,109,110;1217872680;201,102,203,204,205,NaN,107,108,109,110;1217874720;201,202,103,204,205,206,207,208,109,210;1217876280;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
201,202,103,104,205,206,107,208,209,110;1217878980;201,202,103,104,205,206,107,108,209,110;1217883060;201,202,203,204,205,206,107,208,209,110;1217885580;201,202,103,104,205,206,107,208,209,110;1217887440;201,202,103,104,205,206,107,208,209,110;1217891520;201,202,103,104,205,206,107,208,209,110;1217895300;201,202,103,104,205,206,107,208,209,110;1217896560;201,202,103,104,205,206,107,208,209,110;1217897100;201,202,103,104,205,206,107,108,109,110;1217899020;201,202,103,104,205,206,107,208,209,110;1217900160;201,202,103,104,205,206,107,208,209,110;1217901240;201,202,103,104,205,206,207,208,209,210;1217903520;201,202,103,104,205,206,107,208,209,110;1217903700;201,202,103,104,205,206,107,108,109,110;1217905860;201,202,103,104,205,206,207,108,109,210;1217909400;201,202,103,104,205,206,107,208,209,110;1217909460;201,202,103,104,205,206,107,108,209,110;1217910060;201,202,103,104,205,206,107,208,209,110;1217913120;201,202,103,104,205,206,207,108,209,210;1217913120;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
201,202,103,104,205,206,107,208,209,110;1217915280;201,202,103,104,205,206,107,108,109,110;1217919000;201,202,103,104,205,206,107,208,209,110;1217922480;201,202,203,204,205,206,107,208,209,110;1217938620;201,202,203,204,205,206,107,108,109,110;1217940300;201,202,203,204,205,206,107,208,209,110;1217943900;201,202,103,104,205,206,107,108,109,110;1217959440;201,202,103,104,205,206,107,208,209,110;1217963220;201,202,103,104,205,206,207,108,109,210;1217964120;201,202,103,204,205,206,207,208,209,210;1217970120;201,102,203,204,205,206,107,108,109,110;1217970360;201,202,103,104,205,206,207,108,109,210;1217972280;201,202,103,104,205,206,107,108,109,110;1217973840;201,202,103,104,205,206,107,108,109,110;1217982000;201,202,103,104,205,206,107,108,109,110;1217985720;201,202,203,204,205,206,207,208,209,210;1217994000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
201,202,103,204,205,206,107,208,209,110;1218009360;201,102,203,204,205,NaN,107,108,109,110;1218009420;201,202,103,104,205,206,107,108,109,110;1218018780;201,202,103,104,205,206,107,108,109,110;1218022500;201,202,103,104,105,206,107,208,209,210;1218036900;201,202,103,104,205,206,107,208,209,110;1218038400;201,202,103,104,205,206,107,208,209,110;1218040440;201,202,103,104,205,206,107,208,209,110;1218042780;201,102,103,204,205,206,107,108,109,110;1218043440;201,102,203,204,205,206,107,108,109,110;1218045600;201,202,103,104,205,206,107,208,209,110;1218046620;201,102,203,204,205,206,107,108,109,110;1218050100;201,202,203,204,205,206,107,108,109,110;1218054420;201,202,103,104,205,206,107,108,109,110;1218058800;201,202,103,104,205,206,107,108,109,110;1218059100;201,202,103,104,205,206,107,108,109,110;1218063060;201,202,103,104,205,206,107,108,109,110;1218087000;201,102,203,204,205,206,107,208,109,110;1218090060;201,102,103,204,205,206,107,108,109,110;1218091500;201,102,103,104,205,206,107,108,109,110;1218092100;201,202,103,104,205,206,107,108,109,110;1218096720;201,202,103,104,205,206,107,108,109,110;1218100200;201,202,103,104,205,206,107,208,209,110;1218102000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
201,102,103,104,205,206,107,108,109,110;1218164100;201,102,103,104,205,206,107,108,109,110;1218164100;201,202,103,104,205,206,107,108,109,110;1218177840;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
201,102,203,204,205,206,107,108,109,110;1218191820;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
201,102,203,204,205,206,107,208,209,110;1218219660;101,202,103,104,205,206,107,208,209,110;1218223320;201,202,103,204,205,206,107,208,209,110;1218225180;101,202,103,204,205,206,107,208,209,110;1218225960;201,102,103,104,205,206,107,108,109,110;1218227100;201,102,203,204,205,206,107,108,109,110;1218240900;201,202,103,104,205,206,107,108,209,110;1218242220;101,202,103,204,205,206,107,108,109,110;1218254700;201,102,203,204,205,206,107,208,209,210;1218302160;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
101,202,103,104,205,206,107,108,109,110;1218266520;201,102,203,204,205,206,107,208,209,110;1218274920;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
201,202,103,104,205,206,107,108,109,210;1218296040;201,202,103,104,205,206,107,208,209,210;1218301380;201,102,203,204,205,206,107,208,209,110;1218305040;201,202,103,104,205,206,107,108,109,110;1218308820;201,202,103,104,205,206,107,108,209,110;1218312900;201,202,103,104,205,206,107,208,209,110;1218314220;201,102,203,204,205,206,107,108,109,110;1218316620;201,102,203,204,205,206,107,108,109,110;1218317640;201,102,203,204,205,206,107,108,109,110;1218319740;201,102,103,104,205,206,107,108,109,110;1218321960;201,202,203,204,205,206,107,108,209,110;1218340800;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
201,102,103,104,205,206,107,108,109,110;1218343260;201,202,103,104,205,206,207,208,209,210;1218344460;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
201,102,103,204,205,206,107,208,109,110;1218359760;201,102,203,204,205,206,107,108,109,110;1218361740;201,102,103,104,205,206,107,108,109,110;1218363720;201,202,103,104,205,206,107,208,209,210;1218376740;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
201,102,203,204,205,206,107,208,209,110;1218388020;201,202,103,104,205,206,207,208,109,210;1218391620;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
201,202,103,104,205,206,107,108,109,110;1218399960;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
101,202,103,204,205,206,107,108,109,210;1218416760;201,202,203,204,205,206,107,108,109,110;1218420540;201,102,203,204,205,206,207,208,109,210;1218424500;201,202,103,104,205,206,107,108,109,110;1218447300;201,102,203,204,205,206,107,108,109,110;1218451080;201,202,103,104,205,206,107,108,109,110;1218507780;201,102,203,204,205,206,107,108,109,110;1218514560;201,102,103,204,205,206,107,108,109,110;1218531240;201,102,103,104,205,206,107,108,109,110;1218533340;201,102,203,204,205,206,107,108,109,110;1218535440;101,202,203,204,205,206,107,108,109,110;1218588480;201,102,203,204,205,106,107,108,109,110;1218763560;201,202,103,204,205,206,107,108,109,210;1218766440;201,202,103,104,205,206,107,108,109,110;1218769980;201,202,103,104,205,106,107,108,109,110;1218785880;201,202,103,104,205,106,107,108,109,110;1218788040;201,202,203,204,205,106,107,108,109,110;1218793320;201,202,103,104,205,206,107,108,109,210;1218817140;201,102,103,104,205,206,107,108,109,110;1218820740;201,202,103,104,205,206,207,108,109,210;1218823200;201,202,103,104,205,206,107,108,109,110;1218823380;201,202,103,104,205,206,107,108,109,110;1218835860;201,202,103,104,205,206,107,108,109,110;1218846060;101,202,103,104,205,206,107,108,109,110;1218858420;201,202,103,104,205,206,107,108,209,110;1218862320;201,202,103,104,205,206,107,108,109,110;1218864780;201,202,103,104,205,206,107,108,109,110;1218868740;201,202,103,104,205,206,107,108,209,110;1218868860;201,202,103,104,205,206,107,108,109,110;1218872640;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
201,202,103,104,205,206,107,108,109,110;1218887460;201,102,103,104,205,206,107,108,109,110;1218889800;201,102,103,104,205,206,107,108,109,110;1218892560;201,202,103,104,205,206,107,108,109,110;1218892740;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
201,202,103,104,205,206,207,108,109,210;1218923280;201,202,103,104,105,206,107,108,109,110;1218927120;201,202,103,104,105,206,107,108,109,110;1218930780;201,202,103,104,105,206,107,108,109,110;1218935820;201,102,203,204,205,206,107,108,109,110;1218935880;201,102,203,204,205,206,207,108,109,210;1218937560;201,202,103,104,205,206,207,108,109,210;1218939540;101,202,103,104,205,206,207,108,109,210;1218943260;201,102,103,104,105,206,107,108,109,110;1218968160;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
101,102,203,204,205,206,207,108,109,210;1218972840;101,102,103,104,205,206,207,108,109,210;1218975660;201,102,103,104,105,206,107,108,109,110;1218979500;201,102,203,204,205,206,107,108,109,110;1219001160;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
201,202,203,204,205,206,207,108,209,210;1219003380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
201,202,103,104,205,206,207,108,109,210;1219004460;201,202,203,204,205,206,207,208,209,210;1219007040;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
201,102,103,104,105,206,107,108,109,110;1219008000;201,102,103,104,205,206,107,108,109,110;121910100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
